Scenario_ID,Split,File,Scenario_Seed,Anchor_Date,Anchor_Day_Type,Anchor_Season,Source_Dates,Source_Pool_Size,Sessions
test_day_0056,test,test/test_day_0056.csv,510056,2018-10-14,weekend,autumn,2018-10-14|2018-09-08|2018-11-25,43,344
test_day_0057,test,test/test_day_0057.csv,510057,2019-01-23,weekday,winter,2019-01-23|2019-01-18|2019-01-30|2019-02-01|2019-02-08|2019-01-04|2018-12-31,151,344
test_day_0058,test,test/test_day_0058.csv,510058,2018-11-01,weekday,autumn,2018-11-01|2018-10-31|2018-11-09|2018-10-22|2018-10-18|2018-11-16|2018-11-21,142,344
test_day_0059,test,test/test_day_0059.csv,510059,2018-10-14,weekend,autumn,2018-10-14|2018-09-08|2018-11-25,43,344
test_day_0060,test,test/test_day_0060.csv,510060,2019-07-09,weekday,summer,2019-07-09|2019-07-12|2019-07-01|2019-06-26|2019-07-23|2019-06-19|2019-06-18,139,344
test_day_0061,test,test/test_day_0061.csv,510061,2018-10-09,weekday,autumn,2018-10-09|2018-10-18|2018-10-22|2018-09-17|2018-10-31|2018-11-01|2018-11-09,138,344
test_day_0062,test,test/test_day_0062.csv,510062,2019-04-24,weekday,spring,2019-04-24|2019-04-17|2019-04-16|2019-04-09|2019-05-10|2019-05-15|2019-03-29,136,344
test_day_0063,test,test/test_day_0063.csv,510063,2019-05-25,weekend,spring,2019-05-25|2019-04-14|2019-03-16,54,344
test_day_0064,test,test/test_day_0064.csv,510064,2019-07-06,weekend,summer,2019-07-06|2019-06-08|2019-08-10|2019-08-11,106,344
test_day_0065,test,test/test_day_0065.csv,510065,2018-09-06,weekday,autumn,2018-09-06|2018-09-05|2018-09-17|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0066,test,test/test_day_0066.csv,510066,2019-05-10,weekday,spring,2019-05-10|2019-05-15|2019-05-20|2019-05-24|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0067,test,test/test_day_0067.csv,510067,2019-03-16,weekend,spring,2019-03-16|2019-04-14|2019-05-25,54,344
test_day_0068,test,test/test_day_0068.csv,510068,2019-03-01,weekday,spring,2019-03-01|2019-03-07|2019-03-29|2019-04-09|2019-04-16|2019-04-17|2019-04-24,139,344
test_day_0069,test,test/test_day_0069.csv,510069,2018-12-02,weekend,winter,2018-12-02|2019-01-06|2019-02-03,56,344
test_day_0070,test,test/test_day_0070.csv,510070,2019-03-07,weekday,spring,2019-03-07|2019-03-01|2019-03-29|2019-04-09|2019-04-16|2019-04-17|2019-04-24,139,344
test_day_0071,test,test/test_day_0071.csv,510071,2019-05-24,weekday,spring,2019-05-24|2019-05-20|2019-05-15|2019-05-10|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0072,test,test/test_day_0072.csv,510072,2019-01-30,weekday,winter,2019-01-30|2019-02-01|2019-01-23|2019-02-08|2019-01-18|2019-01-04|2019-02-28,166,344
test_day_0073,test,test/test_day_0073.csv,510073,2019-02-08,weekday,winter,2019-02-08|2019-02-01|2019-01-30|2019-01-23|2019-02-28|2019-01-18|2019-01-04,166,344
test_day_0074,test,test/test_day_0074.csv,510074,2019-01-18,weekday,winter,2019-01-18|2019-01-23|2019-01-30|2019-01-04|2019-02-01|2018-12-31|2019-02-08,151,344
test_day_0075,test,test/test_day_0075.csv,510075,2019-04-16,weekday,spring,2019-04-16|2019-04-17|2019-04-09|2019-04-24|2019-03-29|2019-05-10|2019-05-15,136,344
test_day_0076,test,test/test_day_0076.csv,510076,2019-07-01,weekday,summer,2019-07-01|2019-06-26|2019-07-09|2019-07-12|2019-06-19|2019-06-18|2019-07-23,139,344
test_day_0077,test,test/test_day_0077.csv,510077,2018-09-05,weekday,autumn,2018-09-05|2018-09-06|2018-09-17|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0078,test,test/test_day_0078.csv,510078,2019-06-19,weekday,summer,2019-06-19|2019-06-18|2019-06-26|2019-07-01|2019-07-09|2019-07-12|2019-07-23,139,344
test_day_0079,test,test/test_day_0079.csv,510079,2018-10-18,weekday,autumn,2018-10-18|2018-10-22|2018-10-09|2018-10-31|2018-11-01|2018-11-09|2018-11-16,140,344
test_day_0080,test,test/test_day_0080.csv,510080,2018-11-09,weekday,autumn,2018-11-09|2018-11-16|2018-11-01|2018-10-31|2018-11-21|2018-10-22|2018-10-18,142,344
test_day_0081,test,test/test_day_0081.csv,510081,2019-02-01,weekday,winter,2019-02-01|2019-01-30|2019-02-08|2019-01-23|2019-01-18|2019-02-28|2019-01-04,166,344
test_day_0082,test,test/test_day_0082.csv,510082,2019-06-26,weekday,summer,2019-06-26|2019-07-01|2019-06-19|2019-06-18|2019-07-09|2019-07-12|2019-07-23,139,344
test_day_0083,test,test/test_day_0083.csv,510083,2019-05-20,weekday,spring,2019-05-20|2019-05-24|2019-05-15|2019-05-10|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0084,test,test/test_day_0084.csv,510084,2019-07-12,weekday,summer,2019-07-12|2019-07-09|2019-07-01|2019-07-23|2019-06-26|2019-06-19|2019-06-18,139,344
test_day_0085,test,test/test_day_0085.csv,510085,2019-04-17,weekday,spring,2019-04-17|2019-04-16|2019-04-24|2019-04-09|2019-03-29|2019-05-10|2019-05-15,136,344
test_day_0086,test,test/test_day_0086.csv,510086,2019-08-10,weekend,summer,2019-08-10|2019-08-11|2019-07-06|2019-06-08,106,344
test_day_0087,test,test/test_day_0087.csv,510087,2019-05-15,weekday,spring,2019-05-15|2019-05-10|2019-05-20|2019-05-24|2019-04-24|2019-04-17|2019-04-16,135,344
test_day_0088,test,test/test_day_0088.csv,510088,2018-12-31,weekday,winter,2018-12-31|2018-12-27|2019-01-04|2019-01-18|2019-01-23|2018-12-03|2019-01-30,139,344
test_day_0089,test,test/test_day_0089.csv,510089,2019-08-11,weekend,summer,2019-08-11|2019-08-10|2019-07-06|2019-06-08,106,344
test_day_0090,test,test/test_day_0090.csv,510090,2019-07-23,weekday,summer,2019-07-23|2019-07-12|2019-07-09|2019-08-08|2019-07-01|2019-06-26|2019-08-19,137,344
test_day_0091,test,test/test_day_0091.csv,510091,2018-11-16,weekday,autumn,2018-11-16|2018-11-21|2018-11-09|2018-11-01|2018-10-31|2018-10-22|2018-10-18,142,344
test_day_0092,test,test/test_day_0092.csv,510092,2019-08-29,weekday,summer,2019-08-29|2019-08-28|2019-08-19|2019-08-08|2019-07-23|2019-07-12|2019-07-09,154,344
test_day_0093,test,test/test_day_0093.csv,510093,2018-10-31,weekday,autumn,2018-10-31|2018-11-01|2018-10-22|2018-11-09|2018-10-18|2018-11-16|2018-11-21,142,344
test_day_0094,test,test/test_day_0094.csv,510094,2019-04-09,weekday,spring,2019-04-09|2019-04-16|2019-04-17|2019-03-29|2019-04-24|2019-05-10|2019-03-07,140,344
test_day_0095,test,test/test_day_0095.csv,510095,2019-06-08,weekend,summer,2019-06-08|2019-07-06|2019-08-10|2019-08-11,106,344
test_day_0096,test,test/test_day_0096.csv,510096,2019-01-06,weekend,winter,2019-01-06|2019-02-03|2018-12-02,56,344
test_day_0097,test,test/test_day_0097.csv,510097,2018-09-08,weekend,autumn,2018-09-08|2018-10-14|2018-11-25,43,344
test_day_0098,test,test/test_day_0098.csv,510098,2018-10-22,weekday,autumn,2018-10-22|2018-10-18|2018-10-31|2018-11-01|2018-10-09|2018-11-09|2018-11-16,140,344
test_day_0099,test,test/test_day_0099.csv,510099,2019-01-04,weekday,winter,2019-01-04|2018-12-31|2018-12-27|2019-01-18|2019-01-23|2019-01-30|2019-02-01,144,344
test_day_0100,test,test/test_day_0100.csv,510100,2018-12-27,weekday,winter,2018-12-27|2018-12-31|2019-01-04|2019-01-18|2018-12-03|2019-01-23|2019-01-30,139,344
test_day_0101,test,test/test_day_0101.csv,510101,2018-09-17,weekday,autumn,2018-09-17|2018-09-06|2018-09-05|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0102,test,test/test_day_0102.csv,510102,2019-04-14,weekend,spring,2019-04-14|2019-03-16|2019-05-25,54,344
test_day_0103,test,test/test_day_0103.csv,510103,2019-02-28,weekday,winter,2019-02-28|2019-02-08|2019-02-01|2019-01-30|2019-01-23|2019-01-18|2019-01-04,166,344
test_day_0104,test,test/test_day_0104.csv,510104,2019-02-03,weekend,winter,2019-02-03|2019-01-06|2018-12-02,56,344
test_day_0105,test,test/test_day_0105.csv,510105,2018-11-25,weekend,autumn,2018-11-25|2018-10-14|2018-09-08,43,344
test_day_0106,test,test/test_day_0106.csv,510106,2019-08-19,weekday,summer,2019-08-19|2019-08-28|2019-08-29|2019-08-08|2019-07-23|2019-07-12|2019-07-09,154,344
test_day_0107,test,test/test_day_0107.csv,510107,2018-12-03,weekday,winter,2018-12-03|2018-12-27|2018-12-31|2019-01-04|2019-01-18|2019-01-23|2019-01-30,139,344
test_day_0108,test,test/test_day_0108.csv,510108,2019-08-08,weekday,summer,2019-08-08|2019-08-19|2019-07-23|2019-08-28|2019-08-29|2019-07-12|2019-07-09,154,344
test_day_0109,test,test/test_day_0109.csv,510109,2019-06-18,weekday,summer,2019-06-18|2019-06-19|2019-06-26|2019-07-01|2019-07-09|2019-07-12|2019-07-23,139,344
test_day_0110,test,test/test_day_0110.csv,510110,2019-03-29,weekday,spring,2019-03-29|2019-04-09|2019-04-16|2019-04-17|2019-03-07|2019-04-24|2019-03-01,139,344
test_day_0111,test,test/test_day_0111.csv,510111,2019-08-28,weekday,summer,2019-08-28|2019-08-29|2019-08-19|2019-08-08|2019-07-23|2019-07-12|2019-07-09,154,344
test_day_0112,test,test/test_day_0112.csv,510112,2018-11-21,weekday,autumn,2018-11-21|2018-11-16|2018-11-09|2018-11-01|2018-10-31|2018-10-22|2018-10-18,142,344
test_day_0113,test,test/test_day_0113.csv,510113,2018-12-02,weekend,winter,2018-12-02|2019-01-06|2019-02-03,56,344
test_day_0114,test,test/test_day_0114.csv,510114,2018-10-18,weekday,autumn,2018-10-18|2018-10-22|2018-10-09|2018-10-31|2018-11-01|2018-11-09|2018-11-16,140,344
test_day_0115,test,test/test_day_0115.csv,510115,2018-09-17,weekday,autumn,2018-09-17|2018-09-06|2018-09-05|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0116,test,test/test_day_0116.csv,510116,2019-07-01,weekday,summer,2019-07-01|2019-06-26|2019-07-09|2019-07-12|2019-06-19|2019-06-18|2019-07-23,139,344
test_day_0117,test,test/test_day_0117.csv,510117,2019-04-16,weekday,spring,2019-04-16|2019-04-17|2019-04-09|2019-04-24|2019-03-29|2019-05-10|2019-05-15,136,344
test_day_0118,test,test/test_day_0118.csv,510118,2019-08-10,weekend,summer,2019-08-10|2019-08-11|2019-07-06|2019-06-08,106,344
test_day_0119,test,test/test_day_0119.csv,510119,2018-09-06,weekday,autumn,2018-09-06|2018-09-05|2018-09-17|2018-10-09|2018-10-18|2018-10-22|2018-10-31,124,344
test_day_0120,test,test/test_day_0120.csv,510120,2018-11-09,weekday,autumn,2018-11-09|2018-11-16|2018-11-01|2018-10-31|2018-11-21|2018-10-22|2018-10-18,142,344
